"(120, 7)","[(12913561, 1), (85560261859655897641L, 1)]"
"(120, 11)","[(52020741601, 1), (40589999671017742452961L, 1)]"
"(120, 13)","[(4441, 1), (8161, 1), (217561, 1), (56156144390197362704881L, 1)]"
"(120, 23)","[(1801, 1), (5670961, 1), (76384053703681, 1), (48208012663723213321L, 1)]"
"(120, 29)","[(241, 1), (87121, 1), (1593841, 1), (1871335507086705147841178095560721L, 1)]"
"(120, 37)","[(289164210765572956376401L, 1), (526393916618195537905488241L, 1)]"
"(120, 41)","[(86161, 1), (156241, 1), (321961, 1), (937938926388147525554510323677351481L, 1)]"
"(120, 43)","[(25321, 1), (19791370145052924241L, 1), (58781008890632761, 1), (633573428881, 1)]"
"(120, 53)","[(3790518183886243655214022206336035271601L, 1), (241, 1), (3915250681, 1), (4201, 1)]"
"(120, 59)","[(241, 1), (25463693535122400344401L, 1), (1298676569290082717518760881L, 1), (58321, 1)]"
"(120, 67)","[(46159195800721, 1), (241, 1), (13230037146879269918406193321L, 1), (34981723321, 1), (5281, 1)]"
"(120, 71)","[(601, 1), (289329491726290978680959693245142881553802895900510518121L, 1)]"
"(120, 73)","[(4453612096475440681, 1), (94977153889546692884363727913345286345881L, 1)]"
"(120, 79)","[(6791765990381782570411209096329342521L, 1), (779981350088937197185801L, 1)]"
"(120, 89)","[(255583441, 1), (364409641, 1), (16659448321, 1), (154773652885691846261692960663404361L, 1)]"
"(120, 97)","[(29641, 1), (2502481, 1), (56416957371961, 1), (322586161287961, 1), (2794965607848565093270681L, 1)]"
"(120, 101)","[(1041241, 1), (1687801, 1), (7823686951903251763857569040589897980748620638714161L, 1)]"
"(120, 109)","[(226474469041, 1), (15241, 1), (576687541964160557161938026451443281L, 1), (79190786156281, 1)]"
"(120, 113)","[(110705136481, 1), (2521, 1), (5815772856612756841, 1), (34187817651963852799313955001L, 1), (9001, 1)]"
"(120, 131)","[(2521, 1), (1033575873667319116525580361930952508363860831188277713841L, 1), (21715321, 1)]"
"(120, 193)","[(4419252001L, 1), (21290387372301666486961L, 1), (145982755845757691927111575097039393678641L, 1)]"
"(121, 19)","[(73653951106215688253, 1), (242243, 1), (4357, 1), (13843334517406473243713891, 1), (3631, 1), (809491, 1), (5826560917, 1), (3428390992571161, 1), (7282485617590212016546578504741434383328384749971781, 1)]"
"(122, 2)","[(768614336404564651, 1)]"
"(122, 7)","[(444519128147170444656914672945689439050880209231501L, 1)]"
"(122, 19)","[(733, 1), (8053, 1), (84510011, 1), (1292509969, 1), (142920649702891953961L, 1), (547571640401156987746344070673111L, 1)]"
"(122, 23)","[(132783414077130405254351888658780055353142195621910606190244460787610729326419L, 1), (36479, 1)]"
"(122, 29)","[(367, 1), (20884950575579566643L, 1), (699289650987335400073501541761105406602685068702033942066039498781L, 1)]"
"(122, 37)","[(1709, 1), (238267, 1), (142937153, 1), (206809499900270064911142857455782308478328427173295542429010917804257013062439L, 1)]"
"(122, 41)","[(213623, 1), (679297, 1), (80823245238011, 1), (18138980389253695381L, 1), (52977539531681055373519L, 1), (506544172338690625910206842799L, 1)]"
"(122, 49)","[(4497653, 1), (133440673, 1), (369232401898464835382701047039367301441L, 1), (1141344899459682026753500636360162456697950330909L, 1)]"
"(122, 361)","[(12689, 1), (1135764727383323495449L, 1), (5718069471437660205850045735213L, 1), (34140159348429831807531452681520438495109814541707021193087540884104643063512618252113549634601357L, 1)]"
"(122, 529)","[(99878964149, 1), (7385304673895235275701L, 1), (34568272632586916110442288280217134483235367495377653821440940142018584037475426352347614843102249823267834600154796852087513070889L, 1)]"
"(122, 841)","[(733, 1), (2441, 1), (28793, 1), (3349176209, 1), (11530498649, 1), (15434724930215202610764782950222488262938971765463624867438077340640415304463666040471972041881141402153016958206119639667643268269571489636308509L, 1)]"
"(123, 2)","[(3887047, 1), (177722253954175633, 1)]"
"(123, 3)","[(51169, 1), (1999827817517387044561568810795329L, 1)]"
"(123, 5)","[(739, 1), (960139, 1), (1785961, 1), (9025583299, 1), (5832474690386022428273180864659L, 1)]"
"(123, 7)","[(267403, 1), (130316122780975961361639346994021774533656192933498430337748067L, 1)]"
"(123, 19)","[(11071, 1), (170876937424105800417423610387778698531989484369093813717803557108789137779085541034325706835840031L, 1)]"
"(123, 23)","[(134337403, 1), (93437190589, 1), (25524535334361275676419130602983L, 1), (25898991752226259010080981501581857120780143806252217139641L, 1)]"
"(123, 27)","[(1767210188478589, 1), (1759724071436548765346159620165587470531843369997804917539857566975302149297172380961733001454672309L, 1)]"
"(123, 31)","[(1498141, 1), (131570024720631652108242182219574204219293090070137262019264567691804717046030582652460243523043658514798724836661L, 1)]"
"(123, 43)","[(153997, 1), (10032498457777, 1), (9317121601809920592836709262581333864098719L, 1), (3228937343501641194169138014795990851649332618966984665593044406546091L, 1)]"
"(123, 61)","[(730874119, 1), (103535069244367, 1), (432472675770306545160723581698823160624287974831L, 1), (2015215034809702217351351117637266408623224180279993608057223570153519127L, 1)]"
"(123, 67)","[(29127877, 1), (682243020189000828269107873L, 1), (6042363658307374604677170294665548321520005372890328229512247729950064022831963514162848071012721664312603632781L, 1)]"
"(123, 73)","[(58492897, 1), (83212932572563, 1), (2740623868636477674851661181383891017727884347L, 1), (8603916116791221564378005617532603867763124089614253731027270184613431696027783553L, 1)]"
"(123, 83)","[(430052603618187875202149862301L, 1), (770349584865935155700353882171447586912007510679084429L, 1), (10017848866599025495955394363412859807056706270906102335962852084254569L, 1)]"
"(124, 3)","[(1403808961, 1), (2860659169, 1), (9500438809, 1)]"
"(124, 7)","[(33947629297, 1), (74502648768583254173L, 1), (196846325409292090901L, 1)]"
"(124, 23)","[(622949196133246528766503883191259046520173399331273539838441L, 1), (373, 1), (21711433659565142917L, 1)]"
"(124, 29)","[(2685097, 1), (1827530475629, 1), (1128597726226491350682199364095074666624473327529764222579332013164277L, 1)]"
"(124, 37)","[(4217, 1), (8733941, 1), (335407268757241466635989642306012462599304255909563974460750706185104101763279599373L, 1)]"
"(124, 61)","[(267150983031953, 1), (22307442560653759601L, 1), (933383285855323028339877431039256733L, 1), (23681369939410957536563854367119676749L, 1)]"
"(124, 73)","[(3613733, 1), (50672492617, 1), (34400265045854211878696207352729067859988083951327836775054163839900703677252700379673115821621L, 1)]"
"(124, 89)","[(18516994992207192917403120562469L, 1), (12838317478257001583336875302821915441L, 1), (3866045434790543899707742918449461500230375987469L, 1)]"
"(125, 2)","[(269089806001, 1), (4710883168879506001, 1)]"
"(125, 19)","[(879001, 1), (3778406501, 1), (22597585919862548669109108437732379856512024344072087442465666261084774066022513975615768645737426290209083403501L, 1)]"
"(125, 23)","[(251, 1), (145501, 1), (3432251, 1), (12321237251, 1), (71413916501, 1), (1807885584943797001, 1), (2179066043469271001, 1), (34259920844306901941082305165658247812315166647626594165242479251L, 1)]"
"(126, 2)","[(77158673929, 1)]"
"(126, 3)","[(127, 1), (883, 1), (2521, 1), (550554229, 1)]"
"(126, 5)","[(883, 1), (406729, 1), (24132781, 1), (1692416503, 1)]"
"(126, 11)","[(3304981, 1), (468843103, 1), (71596275661, 1), (278853374647, 1)]"
"(126, 17)","[(12404449, 1), (59044357, 1), (428802078097, 1), (629849517353816509, 1)]"
"(126, 19)","[(204396571, 1), (68338204247969587, 1), (776346820967879573833L, 1)]"
"(126, 23)","[(127, 1), (501161274307, 1), (3336613325137, 1), (49562212332606299104213L, 1)]"
"(126, 29)","[(127, 1), (379, 1), (68630611242149057557L, 1), (13408646248047170179147445281L, 1)]"
"(126, 31)","[(2143, 1), (45376431752737, 1), (1652484831253806817, 1), (3041204060704443103, 1)]"
"(126, 37)","[(631, 1), (18449627617, 1), (25538742433, 1), (303340612177, 1), (3163177837220174706367L, 1)]"
"(126, 41)","[(604801, 1), (35687176324316517662901142152938263L, 1), (532231354645142167, 1)]"
"(126, 53)","[(1360423, 1), (6809948933448928479490698273821521L, 1), (319411, 1), (315473447928619, 1), (127, 1)]"
"(126, 61)","[(21273399883, 1), (757, 1), (1161296696156984764141070032903388282532667661991151L, 1)]"
"(126, 67)","[(12269251, 1), (1009, 1), (1494534934710924367240119159811771183L, 1), (127, 1), (131422899133, 1), (1774207, 1)]"
"(126, 71)","[(2504503L, 1), (6422791055307374087812650714081589L, 1), (274698581739600708393921883L, 1)]"
"(126, 73)","[(379, 1), (323443, 1), (1108801, 1), (88647136452631, 1), (996939477981760998849127076976906438487L, 1)]"
"(126, 97)","[(11467, 1), (4057620211, 1), (2647, 1), (127, 1), (17656571252153686640611446922716996385851703L, 1), (1209477151, 1)]"
"(126, 109)","[(127, 1), (883, 1), (135525880632418430491L, 1), (1464089407987596836706374512693819572964944524791L, 1)]"
"(126, 113)","[(92228163926811136186521039722839466450177116606748821966430009789275483L, 1), (883, 1)]"
"(126, 163)","[(238191864130963L, 1), (29302014649722025994190390856634871177160801L, 1), (214652064943L, 1), (29053227421L, 1)]"
"(126, 181)","[(379, 1), (4986428068926748644770827907429787653870870625184082548334341198897826989778779L, 1)]"
"(126, 197)","[(15373, 1), (1991881615437072451, 1), (294384732525430580949679L, 1), (4424322390409125911472255926471646577L, 1)]"
"(126, 199)","[(757, 1), (23689, 1), (1754173, 1), (8480431, 1), (96714308377, 1), (2223755938884459231736050395782565016791307202078687L, 1)]"
"(126, 256)","[(34273, 1), (14510642956629460126286667764218111732339625499480335264478327629658324054225616417L, 1)]"
"(126, 625)","[(1009, 1), (11824849, 1), (2759159593, 1), (49969930916222857, 1), (1317365481915494093702637365041L, 1), (20691977917423851603099240431281921L, 1)]"
"(127, 23)","[(98317389091, 1), (7621, 1), (361473446542692828044673587543270039024739097001936443748555179516081571230451497844177088557450070328456976662904971, 1), (231341492176352686686007, 1), (509, 1), (123971678128031, 1)]"
"(129, 2)","[(11053036065049294753459639L, 1)]"
"(129, 3)","[(4129, 1), (2199072289, 1), (912851565662857110894244969L, 1)]"
"(129, 5)","[(18471511, 1), (43955934961951833386625799L, 1), (51349797354047205216257689L, 1)]"
"(129, 7)","[(10837, 1), (63350976270733, 1), (175446584281395198837259L, 1), (694623197348682715265952229891L, 1)]"
"(129, 17)","[(714039721116560436536702749090856988792306514801L, 1), (30043220921261072773689100636311922685983691251211032369L, 1)]"
"(129, 19)","[(1033, 1), (1291, 1), (36345637656251647357558267023272022549061L, 1), (5086345414649205177826740885686300803862976717463015661252167L, 1)]"
"(129, 23)","[(4129, 1), (127711, 1), (810379, 1), (23148176671, 1), (1797644324682323365144170343L, 1), (130583060564167293696088429842105228182428128079273912310037973L, 1)]"
"(129, 27)","[(308842594561, 1), (269123363760531549673L, 1), (19883793469378176373136546038842994063371691807806092869125056219155739754744344670610513L, 1)]"
"(129, 31)","[(1190671, 1), (5408368622183010019, 1), (28268213368244207021067545104813760525436762850832706185611685178643757376267942042333476824202437189L, 1)]"
"(129, 37)","[(741224584639849, 1), (710095691705109934730700109L, 1), (19687144553192956252146310141L, 1), (51451032736381500283979957407L, 1), (977711340648762177540356654836327L, 1)]"
"(129, 61)","[(3613, 1), (113673591608607184613671L, 1), (23147454107223374288059501L, 1), (96050293052062455833133284511234784980889923740254187827360671867988457788961142266542717468355527L, 1)]"
"(129, 67)","[(4903, 1), (767293, 1), (10126476781, 1), (5475299782170391, 1), (651340590380362835382069497863L, 1), (676652963351321891093722260550782361L, 1), (26320277807954395948860502525187779736350347151462687L, 1)]"
"(129, 73)","[(3613, 1), (33524263, 1), (68271272393554202972802718699375773463L, 1), (394153879197514105105703798710234669085230147973680868288425331482606766777321371537155880656594049668995077L, 1)]"
"(129, 173)","[(2657394067, 1), (1105970199901948052450087671688413L, 1), (3123568821964870225225519887198333127L, 1), (10727650721674559592845211776526474633591505900900873490732241959259073506451218859798348316594865205122020857L, 1)]"
"(130, 2)","[(131, 1), (409891, 1), (7623851, 1)]"
"(130, 3)","[(105919308797935444986721L, 1)]"
"(130, 5)","[(18461, 1), (15188886343541, 1), (15199221608544481, 1)]"
"(130, 7)","[(1175071, 1), (35695043869049049222174543845808031L, 1)]"
"(130, 11)","[(1301, 1), (25741, 1), (3160327139569513638485230516120919120957201L, 1)]"
"(130, 13)","[(5085423411603888410443263272201L, 1), (16381, 1), (3808876542352598861, 1)]"
"(130, 17)","[(50529920121845997508355717618101L, 1), (131, 1), (53171, 1), (346638477380024845861L, 1)]"
"(130, 19)","[(77685006382386461342123321L, 1), (325171039458979361506040909686733801L, 1)]"
"(130, 23)","[(1837165035394032425658005191754280524104045807345924917984705131L, 1), (131, 1)]"
"(130, 29)","[(131, 1), (74358111421290907734768591843908538004321L, 1), (8704694974608881, 1), (1301, 1), (24571, 1), (5981, 1)]"
"(130, 31)","[(131, 1), (521, 1), (197271101, 1), (29510535204545262157687088665468191183896988343413667225871L, 1)]"
"(130, 37)","[(131, 1), (2341, 1), (521, 1), (26668430231, 1), (106986230106116633924624093291L, 1), (4230861918113529109820495971L, 1)]"
"(130, 41)","[(9335596834981L, 1), (33574965983093338194578727584591L, 1), (847096491624539537130648403589891L, 1)]"
"(130, 53)","[(1171, 1), (149716902109062920040482167471276534181L, 1), (338479135173715499152343297896307012275871L, 1)]"
"(130, 71)","[(521, 1), (22621, 1), (351162737506621, 1), (17767115966739863570168134233105154765046205266134984279320153165521L, 1)]"
"(130, 79)","[(12347052008750258066713043474554711009549083180910212478989132651373915743894708125960983681L, 1)]"
"(130, 101)","[(98871761, 1), (133394065166229403022111L, 1), (123451383755372339278360129035464828048004800090183109527826514831L, 1)]"
"(130, 157)","[(131, 1), (19438800137261163587633155560102513400568978053142214182962927717867579550970113578894237460634520215371L, 1)]"
"(130, 181)","[(131, 1), (64091, 1), (3065176271, 1), (994956756301, 1), (9011659790534003591, 1), (10181965360962558672404426626147508453183925877534596264942541L, 1)]"
"(130, 241)","[(131, 1), (27431, 1), (606880846596985253829213278383187105226119853454177885107326005849957549181845984443489213043430059140366301L, 1)]"
"(130, 625)","[(2081, 1), (76676639028844184006008718377454967406853361576121278457944709519246349343012579984382593428234928972925256755874760273452678132321L, 1)]"
"(131, 17)","[(36705654247235339641455193236755070373260224062626643758058951204255793967401304642571232969455436113641049586841689181084276511163513402458984276636720387829, 1), (263, 1)]"
"(131, 19)","[(1049, 1), (100484262131459, 1), (299402873808557, 1), (578521787170375723397796428813161563746388908361847989001658233792132225199760727224481916196442859409303368239771341723218131777413523, 1)]"
"(132, 2)","[(312709, 1), (4327489, 1)]"
"(132, 5)","[(1453, 1), (6509387183417404924784917L, 1)]"
"(132, 11)","[(9863099401, 1), (46266666682081629547022793157801L, 1)]"
"(132, 17)","[(397, 1), (19801, 1), (85009, 1), (24803584884945666574650860779461298237L, 1)]"
"(132, 19)","[(205228610269, 1), (6904106678390844708671787430617658644229L, 1)]"
"(132, 23)","[(2950758285992728866481208896744379674128936788494711201L, 1)]"
"(132, 29)","[(80484493, 1), (2294689, 1), (27720173220215761859094304152337L, 1), (285781, 1), (21437329, 1)]"
"(132, 41)","[(1356473973830805610028865427141L, 1), (2377, 1), (296823196796698573, 1), (3037, 1), (11174530093, 1)]"
"(132, 43)","[(6337, 1), (53593, 1), (568657, 1), (1130136431572093147616070080782640248759150164806473L, 1)]"
"(132, 53)","[(163820499337635942461884492578351214129754597002205898987976897L, 1), (397, 1), (14389, 1)]"
"(132, 61)","[(168573901, 1), (4631103577, 1), (17721855757, 1), (18720871852251336485792503893299626875617809L, 1)]"
"(132, 73)","[(78277, 1), (9714931159675501, 1), (448664794840800524727136319501814311528942952559221313L, 1)]"
"(132, 89)","[(661, 1), (464938727612057084353459634473L, 1), (3076507005355028841729638181842008327774885717L, 1)]"
"(132, 109)","[(8605873, 1), (365007288883027771318888298472303109442324561165044810178367657298006117537L, 1)]"
"(132, 193)","[(661, 1), (13379380873, 1), (18279117866329, 1), (163572883505530447547355865532124797268155750808414564325321449373L, 1)]"
"(132, 241)","[(661, 1), (288727214383562907130514996916320630180336538356368796289847616784849772113281879563191727741L, 1)]"
"(133, 3)","[(8757948941961838067, 1), (257513776243156826379279929309507L, 1)]"
"(133, 17)","[(401038560847491450706384337276465294704880950717185977020538360667872012196322308234464950896310009858266619979903, 1), (18153837267507526943, 1)]"
"(133, 29)","[(82876670522336069L, 1), (78885870548026497089L, 1), (278038463297111728002553469L, 1), (42779669806290608521950626433669079330414947803L, 1), (1078872146230942286257292217373619642468254765963L, 1)]"
"(133, 71)","[(3922354231626087174877, 1), (1734523982895179411198754906864447387777943044831185087478456968366125852285241746724413502380249313008627172161232945426558546325573955380873328810647958561930169305854602051, 1), (12503, 1)]"
"(133, 113)","[(2129, 1), (2653351, 1), (697944529879159720554804017680879827877828397842628297985860061826551265278960880523271816068778384752701496416806968529916433658668564842832532681380694408306463, 1), (47546961712428424751, 1), (335204538494972917, 1), (8518978867771, 1)]"
"(134, 2)","[(7327657, 1), (6713103182899, 1)]"
"(134, 41)","[(317179, 1), (85499718388113737829261988850565181145197941781162419840568121343483645581524564654559515986361285099L, 1)]"
"(135, 2)","[(271, 1), (348031, 1), (49971617830801, 1)]"
"(135, 3)","[(541, 1), (53825041, 1), (773618132427345151923061L, 1)]"
"(135, 5)","[(541, 1), (11071, 1), (1312315694449748688331L, 1), (26941244373060650224561L, 1)]"
"(135, 7)","[(271, 1), (185221, 1), (175561876921802311, 1), (797937984757981841530188510084780901L, 1)]"
"(135, 17)","[(271, 1), (24841, 1), (8775001, 1), (87008992936023480132946122688999231L, 1), (7609789732203980586669312769801673896561L, 1)]"
"(135, 19)","[(811, 1), (4861, 1), (2650228472822453446927731244021L, 1), (11251993634195741555539192465447903964080975072892235091L, 1)]"
"(135, 23)","[(541, 1), (833155201, 1), (1561805791124851, 1), (157345377804336590489205615404573512329497788733310403629743191034571031L, 1)]"
"(135, 29)","[(811, 1), (1710290161, 1), (208015951433360864196786211L, 1), (6799368166955030819701100042434428530032989597457207197294778275841L, 1)]"
"(135, 37)","[(271, 1), (811, 1), (155842586821, 1), (305448677843131, 1), (956294886791625039334671686039285281L, 1), (8134254496663130214126337083054683708532110491L, 1)]"
"(135, 41)","[(292110938456497312091931733148046631L, 1), (451741369201409102113556873866569703572046864802453835320985301176080486622344311L, 1)]"
"(135, 43)","[(541, 1), (3511, 1), (674461, 1), (8527291471, 1), (529489819081, 1), (703841942474917789002728343774567325326389713590942746996370413634758348999770198441L, 1)]"
"(135, 67)","[(271, 1), (431191, 1), (32824232911, 1), (1062883812241, 1), (6207115945861, 1), (363534464200685133010066188844770631L, 1), (32631045605443233225910958589858890026064660514813901L, 1)]"
"(135, 71)","[(8641, 1), (355827601, 1), (2150291597279400268812520921L, 1), (2953249317059054650100537263573966378800702909931897814336582350599967864536990386514339719161L, 1)]"
"(135, 73)","[(6322420341313078081677286239276756121412802541L, 1), (22822465669717434840151849209662609502263636943722472426204251612046964628925658764171781L, 1)]"
"(135, 79)","[(541, 1), (589189069809287875739156094271L, 1), (30399432062061000415987583081731L, 1), (4393727883614356898164192025200575011324149032627687609065940644087849881L, 1)]"
"(135, 101)","[(541, 1), (589681, 1), (307825267681, 1), (31816166955901080272371L, 1), (7015902368003109507056491L, 1), (93387522267117056451417376593045612612373577015471163596807016647026757438341L, 1)]"
"(135, 127)","[(1558889558911, 1), (19100844129278330637018046485687203886187038162148118767256468127828847073839933406149719449646000405466779463839303430825994222166160203391L, 1)]"
"(135, 163)","[(271, 1), (206935021, 1), (1432736711153119161901L, 1), (23579676458498236710641756902183131208496513464387098863281234203471786448122159452134508592422342005915057290309023899567545991L, 1)]"
"(135, 199)","[(811, 1), (4058827996034227403751735116873881015374603721395454093982700103410280234458286247656510984486361227170470546240629170819894010723502777305252410580342750293789091L, 1)]"
"(136, 2)","[(17, 1), (354689, 1), (2879347902817, 1)]"
"(136, 3)","[(137, 1), (6458150122561, 1), (3833564416504313, 1)]"
"(136, 5)","[(137, 1), (623017, 1), (938894988049, 1), (1361753880209, 1), (4959636586609, 1)]"
"(136, 7)","[(20129, 1), (94793, 1), (638991748543082113037456009420293477766438233L, 1)]"
"(136, 11)","[(409, 1), (11969, 1), (739755736441, 1), (14387579997041, 1), (85554906358182623545481335980971521L, 1)]"
"(136, 19)","[(17L, 1), (409L, 1), (29935777L, 1), (2168875009642198021909889L, 1), (15333095456657598053138817864448807737966993529L, 1)]"
"(136, 23)","[(137, 1), (283162745757740538620032064126776401913969L, 1), (36460554659880941301048884106428122954528457L, 1)]"
"(136, 29)","[(137, 1), (132329, 1), (541195001, 1), (1680586273, 1), (69424250262848801, 1), (10774466250435548293033L, 1), (317961181432439731202207806513L, 1)]"
"(136, 37)","[(3378377, 1), (42066623761, 1), (5556078973369, 1), (29342420019072891722040008245665934078868967398346144389018957839245617L, 1)]"
"(136, 41)","[(1082747935685153061536036858940388241L, 1), (15262979185866665145118479119185415093826501868992254956072742358641L, 1)]"
"(136, 73)","[(12241, 1), (20984098649, 1), (696555643477916899859647225051492327817961514459774559428577582546409212396255174463458522489912750690969L, 1)]"
"(136, 89)","[(137, 1), (34273, 1), (45289, 1), (47641655271963470761L, 1), (6688827209006954496392689L, 1), (851056081578021513133590268977433755140175298937948766210161954607641L, 1)]"
"(136, 97)","[(137, 1), (3673, 1), (28289, 1), (404700913, 1), (47861544593, 1), (6594691057257076294346778889L, 1), (7829184864118683744190387099469841923473238355180798368439435468482969L, 1)]"
"(136, 113)","[(137, 1), (1717178977, 1), (257670534217, 1), (4115470494253279943840298924033315242391890203309579466328076349205034685989030617140635909691933543060999057L, 1)]"
"(136, 193)","[(100796537, 1), (279088457, 1), (6706258503499940690999128822287034162973665464630958245520435815535133808140030440066047776026168603513200125530890460056846223489L, 1)]"
"(137, 5)","[(20551, 1), (121719631478506669, 1), (7851027307722624763151, 1), (603349, 1), (48102071, 1), (251755028858658462627642052961230751431, 1)]"
"(137, 19)","[(21618976272508827148603596415717626809383494500189496950837633158205352844663048335789248104370963162240902873607691899471742101181773, 1), (989970156826580846743, 1), (40134106409234635219, 1)]"
"(137, 23)","[(47129, 1), (3475382650555240168793035612025602033895625275426887207228369134915104443393191870934052584164079242769782469729187020954255073940457782098713283910736730972291061689227798612080329, 1)]"
"(138, 2)","[(139, 1), (168749965921, 1)]"
"(138, 17)","[(139, 1), (60844755602264877238459L, 1), (144905634142323992263L, 1), (1191693343, 1)]"
"(138, 19)","[(139, 1), (5521, 1), (34409530237, 1), (1552450817964462079, 1), (4727618051656780294153L, 1)]"
"(138, 29)","[(7637473, 1), (47204232433066302943L, 1), (277, 1), (32983, 1), (12697, 1), (548044326578988272558591797L, 1)]"
"(138, 37)","[(3600283, 1), (88578337, 1), (469773284253201926058667L, 1), (6869050043535056513153543203297L, 1)]"
"(138, 41)","[(184977083317489342183L, 1), (6922890642310350945107940733L, 1), (73374208495091594321779L, 1)]"
"(138, 43)","[(455953, 1), (4790443016315324124026341L, 1), (1681026848870194549095157L, 1), (1933, 1), (107519823830773, 1)]"
"(138, 47)","[(277, 1), (2538097, 1), (548319817, 1), (98951645043094547916847716236127335394612624087793628293L, 1)]"
"(138, 61)","[(139, 1), (44196923143, 1), (31051, 1), (82612247827, 1), (278927467854674143582556257842166021538611909681L, 1), (829, 1)]"
"(138, 67)","[(3494622191962590309764215754920955134778950728511L, 1), (64613572563306315219297677812519L, 1)]"
"(138, 97)","[(829, 1), (281797, 1), (11590115414482321453154029L, 1), (976858178178145795876531268781571511985213248138563957L, 1)]"
"(138, 109)","[(139, 1), (2347, 1), (6953814850540135687, 1), (2939545568956169365991767L, 1), (67096605806791009452172160848509116725633L, 1)]"
"(139, 17)","[(7229L, 1), (374935543L, 1), (9665924510383104304333761973L, 1), (7062233146977317532978372830933714969L, 1), (363965150189128382558588440758428723796386766954039892396537253733898583545573075022742522373L, 1)]"
"(140, 2)","[(7416361, 1), (47392381, 1)]"
"(140, 3)","[(32839661, 1), (28596961, 1), (94373861, 1)]"
"(140, 5)","[(281, 1), (13148832195720299503896018648521L, 1)]"
"(140, 7)","[(102314938321, 1), (18690488255321, 1), (19584845505919961, 1)]"
"(140, 11)","[(2970941, 1), (32925268156330499785365829732750601117816501L, 1)]"
"(140, 13)","[(296376064934132422053161022580730249078367228427198561L, 1)]"
"(140, 17)","[(281, 1), (348838692130131428210021L, 1), (1179552870542516698915727867308021L, 1)]"
"(140, 19)","[(11664334029383165605131371010993341L, 1), (421, 1), (41921106691107421, 1), (116895941, 1)]"
"(140, 23)","[(701L, 1), (96601L, 1), (1434849920564332861L, 1), (2378210040037186253815167278790037317281L, 1)]"
"(140, 29)","[(59696006212089310421L, 1), (262829868618114207341186664444332611540637900298461L, 1)]"
"(140, 31)","[(281, 1), (106261, 1), (107941, 1), (77890519715454496560396129461L, 1), (1534835130260968837905730005181L, 1)]"
"(140, 37)","[(73112284544822521361091882171057512530797465978512774968754161L, 1), (4481, 1), (421, 1), (13625501, 1)]"
"(140, 41)","[(8472932306581L, 1), (6258262454485439964513301447134581L, 1), (4890980052304892511321665818601L, 1)]"
"(140, 43)","[(4621, 1), (3393065507166043681816621L, 1), (162701842934752670356792807092282245086019088500761L, 1)]"
"(140, 61)","[(421, 1), (701, 1), (168247517724630348255089325789970319240345637076416587147966947535853102135631121L, 1)]"
"(140, 73)","[(21669082784999775667414693411615940977754981L, 1), (12698085465337413850927414938959568298521986861L, 1)]"
"(140, 89)","[(421, 1), (15121, 1), (229276321, 1), (13719833802266494141L, 1), (4727651734117643338423791901L, 1), (39315065469540009191686691223541L, 1)]"
"(140, 97)","[(284225985943330650521L, 1), (815503103242317735631719268549741118328941247684373387441827662299592526761L, 1)]"
"(140, 101)","[(151901, 1), (53246899721, 1), (25936478468969365864259281L, 1), (7686038308167329488673229025358792761275658089959919901L, 1)]"
"(140, 113)","[(6581, 1), (7671437969021, 1), (316069370020178818161100501L, 1), (22123213890629485560659343474823005250508111651579493661L, 1)]"
"(140, 127)","[(421, 1), (701, 1), (56701, 1), (2983681, 1), (1924253612233936878995818140776688455949123745985487644421834993261852342656778015941L, 1)]"
"(140, 131)","[(275521, 1), (62019721, 1), (119630929924381, 1), (9289227164831812749623192315961168761L, 1), (22415060809097976112453071787658395541L, 1)]"
"(140, 181)","[(2312521, 1), (2511881, 1), (91844109198207143387061401115725659764263461L, 1), (4379744717959662054914808498684315387421076419480061L, 1)]"
"(140, 197)","[(6301, 1), (6637681, 1), (547946281, 1), (2690885945492944452137025541L, 1), (2209687788875780826011844690734236524783429811121052387669793081L, 1)]"
"(140, 241)","[(701, 1), (48825701, 1), (6906734428301, 1), (4620417970871438405090469244085709663341L, 1), (1988405675775816548500643421354378301362770305278121L, 1)]"
"(141, 2)","[(646675035253258729, 1), (4375578271, 1)]"
"(141, 13)","[(283, 1), (1693, 1), (1924651, 1), (455036140638637, 1), (6689332022177823873005978015409396373354270071109241328535423429328845721593L, 1)]"
"(141, 17)","[(23723214648219238200859L, 1), (6307927537341477895461942997546722737777790705376728483796844141933878453802006607345834931L, 1)]"
"(141, 19)","[(25557661, 1), (14181593915674057777379594590494257480484229L, 1), (11552270865338300220554014486116160478956555065321715165980131059849L, 1)]"
"(141, 23)","[(283, 1), (5281349278421359537081L, 1), (141904072746969878769010218791506854239974489L, 1), (857364048425439977067533038140898734298435493401384922227L, 1)]"
"(141, 31)","[(1693, 1), (36943, 1), (433010935358974054681L, 1), (47932062894369771872977L, 1), (119601291432976474939014292378960373786610025808376614886591088073614361342546538750787L, 1)]"
"(141, 43)","[(732073, 1), (134203505311, 1), (50554705148869, 1), (4064252900773150568141233866173224725782107L, 1), (92007590005745968647563307250362812485731418282431793449368328866574428939401L, 1)]"
"(141, 67)","[(924961, 1), (79708825621, 1), (26318406985236139, 1), (506364201422616231490692325654939777786217127544597634416996201262115979130261599288917341705936319324794128901320927136778765031747231L, 1)]"
