p,	r,	result
63853,	1,	True	
63857,	1,	True	
63863,	1,	Regular
63901,	1,	True	
63907,	1,	True	
63913,	1,	True	
63929,	1,	True	
63949,	1,	True	
63977,	1,	True	
63997,	1,	True	
64007,	1,	Regular
64013,	1,	True	
64019,	1,	Regular
64033,	1,	True	
64037,	1,	True	
64063,	1,	Regular
64067,	1,	True	
64081,	1,	Regular
64091,	1,	Regular
64109,	1,	True	
64123,	1,	True	
64151,	1,	True	
64153,	1,	True	
64157,	1,	True	
64171,	1,	True	
64187,	1,	True	
64189,	1,	True	
64217,	1,	True	
64223,	1,	True	
64231,	1,	True	
64237,	1,	True	
64271,	1,	True	
64279,	1,	Regular
64283,	1,	True	
64301,	1,	True	
64303,	1,	Regular
64319,	1,	True	
64327,	1,	True	
64333,	1,	True	
64373,	1,	True	
64381,	1,	Regular
64399,	1,	True	
64403,	1,	True	
64433,	1,	Regular
64439,	1,	True	
64451,	1,	Regular
64453,	1,	True	
64483,	1,	True	
64489,	1,	True	
64499,	1,	True	
64513,	1,	True	
64553,	1,	True	
64567,	1,	True	
64577,	1,	Regular
64579,	1,	True	
64591,	1,	Regular
64601,	1,	True	
64609,	1,	Regular
64613,	1,	True	
64621,	1,	True	
64627,	1,	True	
64633,	1,	True	
64661,	1,	True	
64663,	1,	True	
64667,	1,	True	
64679,	1,	True	
64693,	1,	True	
64709,	1,	Regular
64717,	1,	True	
64747,	1,	Regular
64763,	1,	True	
64781,	1,	True	
64783,	1,	Regular
64793,	1,	True	
64811,	1,	True	
64817,	1,	True	
64849,	1,	True	
64853,	1,	True	
64871,	1,	Regular
64877,	1,	Regular
64879,	1,	True	
64891,	1,	True	
64901,	1,	True	
64919,	1,	True	
64921,	1,	True	
64927,	1,	True	
64937,	1,	True	
64951,	1,	Regular
64969,	1,	Regular
64997,	1,	True	
65003,	1,	True	
65011,	1,	True	
65027,	1,	True	
65029,	1,	True	
65033,	1,	True	
65053,	1,	Regular
65063,	1,	True	
65071,	1,	True	
65089,	1,	True	
65099,	1,	Regular
65101,	1,	True	
65111,	1,	True	
65119,	1,	True	
65123,	1,	True	
65129,	1,	Regular
65141,	1,	True	
65147,	1,	True	
65167,	1,	Regular
65171,	1,	True	
65173,	1,	Regular
65179,	1,	True	
65183,	1,	Regular
65203,	1,	Regular
65213,	1,	True	
65239,	1,	True	
65257,	1,	Regular
65267,	1,	True	
65269,	1,	Regular
65287,	1,	True	
65293,	1,	True	
65309,	1,	True	
65323,	1,	True	
65327,	1,	True	
65353,	1,	True	
65357,	1,	True	
65371,	1,	True	
65381,	1,	True	
65393,	1,	True	
65407,	1,	True	
65413,	1,	Regular
65419,	1,	True	
65423,	1,	Regular
65437,	1,	True	
65447,	1,	True	
65449,	1,	Regular
65479,	1,	Regular
65497,	1,	Regular
65519,	1,	True	
65521,	1,	True	
65537,	1,	Regular
65539,	1,	Regular
65543,	1,	Regular
65551,	1,	True	
65557,	1,	True	
65563,	1,	True	
65579,	1,	True	
65581,	1,	True	
65587,	1,	True	
65599,	1,	True	
65609,	1,	True	
65617,	1,	Regular
65629,	1,	True	
65633,	1,	True	
65647,	1,	Regular
65651,	1,	True	
65657,	1,	True	
65677,	1,	True	
65687,	1,	Regular
65699,	1,	True	
65701,	1,	Regular
65707,	1,	True	
65713,	1,	Regular
65717,	1,	True	
65719,	1,	Regular
65729,	1,	True	
65731,	1,	True	
65761,	1,	Regular
65777,	1,	True	
65789,	1,	True	
65809,	1,	True	
65827,	1,	True	
65831,	1,	True	
65837,	1,	True	
65839,	1,	Regular
65843,	1,	True	
65851,	1,	True	
65867,	1,	Regular
65881,	1,	True	
65899,	1,	True	
65921,	1,	True	
65927,	1,	True	
65929,	1,	True	
65951,	1,	True	
65957,	1,	True	
65963,	1,	True	
65981,	1,	Regular
65983,	1,	Regular
65993,	1,	True	
66029,	1,	True	
66037,	1,	True	
66041,	1,	Regular
66047,	1,	True	
66067,	1,	True	
66071,	1,	Regular
66083,	1,	Regular
66089,	1,	Regular
66103,	1,	True	
66107,	1,	True	
66109,	1,	True	
66137,	1,	True	
66161,	1,	True	
66169,	1,	True	
66173,	1,	True	
66179,	1,	True	
66191,	1,	True	
66221,	1,	True	
66239,	1,	Regular
66271,	1,	True	
66293,	1,	Regular
66301,	1,	Regular
66337,	1,	Regular
66343,	1,	True	
66347,	1,	True	
66359,	1,	True	
66361,	1,	True	
66373,	1,	True	
66377,	1,	True	
66383,	1,	True	
66403,	1,	True	
66413,	1,	True	
66431,	1,	Regular
66449,	1,	Regular
66457,	1,	True	
66463,	1,	True	
66467,	1,	True	
66491,	1,	True	
66499,	1,	Regular
66509,	1,	True	
66523,	1,	Regular
66529,	1,	True	
66533,	1,	Regular
66541,	1,	True	
66553,	1,	True	
66569,	1,	True	
66571,	1,	True	
66587,	1,	True	
66593,	1,	True	
66601,	1,	Regular
66617,	1,	True	
66629,	1,	True	
66643,	1,	True	
66653,	1,	Regular
66683,	1,	Regular
66697,	1,	True	
66701,	1,	True	
66713,	1,	True	
66721,	1,	Regular
66733,	1,	True	
66739,	1,	True	
66749,	1,	Regular
66751,	1,	True	
66763,	1,	True	
66791,	1,	True	
66797,	1,	Regular
66809,	1,	True	
66821,	1,	True	
66841,	1,	True	
66851,	1,	True	
66853,	1,	True	
66863,	1,	True	
66877,	1,	True	
66883,	1,	True	
66889,	1,	True	
66919,	1,	True	
66923,	1,	True	
66931,	1,	True	
66943,	1,	Regular
66947,	1,	True	
66949,	1,	Regular
66959,	1,	Regular
66973,	1,	True	
66977,	1,	Regular
67003,	1,	Regular
67021,	1,	True	
67033,	1,	Regular
67043,	1,	True	
67049,	1,	True	
67057,	1,	True	
67061,	1,	True	
67073,	1,	True	
67079,	1,	True	
67103,	1,	True	
67121,	1,	True	
67129,	1,	True	
67139,	1,	True	
67141,	1,	True	
67153,	1,	True	
67157,	1,	True	
67169,	1,	True	
67181,	1,	Regular
67187,	1,	True	
67189,	1,	Regular
67211,	1,	True	
67213,	1,	True	
67217,	1,	True	
67219,	1,	True	
67231,	1,	True	
67247,	1,	True	
67261,	1,	True	
67271,	1,	True	
67273,	1,	Regular
67289,	1,	True	
67307,	1,	True	
67339,	1,	True	
67343,	1,	True	
67349,	1,	Regular
67369,	1,	True	
67391,	1,	True	
67399,	1,	True	
67409,	1,	True	
67411,	1,	Regular
67421,	1,	Regular
67427,	1,	True	
67429,	1,	True	
67433,	1,	True	
67447,	1,	Regular
67453,	1,	True	
67477,	1,	Regular
67481,	1,	True	
67489,	1,	Regular
67493,	1,	True	
67499,	1,	True	
67511,	1,	True	
67523,	1,	True	
67531,	1,	True	
67537,	1,	Regular
67547,	1,	True	
67559,	1,	Regular
67567,	1,	True	
67577,	1,	True	
67579,	1,	True	
67589,	1,	True	
67601,	1,	True	
67607,	1,	True	
67619,	1,	True	
67631,	1,	True	
67651,	1,	True	
67679,	1,	True	
67699,	1,	Regular
67709,	1,	True	
67723,	1,	True	
67733,	1,	True	
67741,	1,	True	
67751,	1,	True	
67757,	1,	Regular
67759,	1,	Regular
67763,	1,	Regular
67777,	1,	True	
67783,	1,	True	
67789,	1,	True	
67801,	1,	True	
67807,	1,	True	
67819,	1,	True	
67829,	1,	True	
67843,	1,	True	
67853,	1,	True	
67867,	1,	Regular
67883,	1,	True	
67891,	1,	Regular
67901,	1,	True	
67927,	1,	True	
67931,	1,	True	
67933,	1,	Regular
67939,	1,	Regular
67943,	1,	True	
67957,	1,	True	
67961,	1,	True	
67967,	1,	True	
67979,	1,	Regular
67987,	1,	True	
67993,	1,	True	
68023,	1,	True	
68041,	1,	True	
68053,	1,	Regular
68059,	1,	Regular
68071,	1,	True	
68087,	1,	Regular
68099,	1,	True	
68111,	1,	True	
68113,	1,	Regular
68141,	1,	True	
68147,	1,	True	
68161,	1,	Regular
68171,	1,	True	
68207,	1,	Regular
68209,	1,	True	
68213,	1,	True	
68219,	1,	True	
68227,	1,	True	
68239,	1,	True	
68261,	1,	Regular
68279,	1,	True	
68281,	1,	Regular
68311,	1,	Regular
68329,	1,	True	
68351,	1,	Regular
68371,	1,	True	
68389,	1,	True	
68399,	1,	True	
68437,	1,	True	
68443,	1,	True	
68447,	1,	Regular
68449,	1,	True	
68473,	1,	True	
68477,	1,	True	
68483,	1,	Regular
68489,	1,	True	
68491,	1,	True	
68501,	1,	True	
68507,	1,	True	
68521,	1,	Regular
68531,	1,	Regular
68539,	1,	True	
68543,	1,	True	
68567,	1,	True	
68581,	1,	True	
68597,	1,	True	
68611,	1,	True	
68633,	1,	True	
68639,	1,	True	
68659,	1,	True	
68669,	1,	Regular
68683,	1,	True	
68687,	1,	True	
68699,	1,	True	
68711,	1,	True	
68713,	1,	True	
68729,	1,	True	
68737,	1,	True	
68743,	1,	Regular
68749,	1,	True	
68767,	1,	True	
68771,	1,	True	
68777,	1,	True	
68791,	1,	True	
68813,	1,	True	
68819,	1,	True	
68821,	1,	Regular
68863,	1,	True	
68879,	1,	True	
68881,	1,	True	
68891,	1,	Regular
68897,	1,	True	
68899,	1,	True	
68903,	1,	Regular
68909,	1,	True	
68917,	1,	True	
68927,	1,	Regular
68947,	1,	Regular
68963,	1,	True	
68993,	1,	True	
69001,	1,	Regular
69011,	1,	True	
69019,	1,	True	
69029,	1,	True	
69031,	1,	Regular
69061,	1,	True	
69067,	1,	True	
69073,	1,	True	
69109,	1,	True	
69119,	1,	True	
69127,	1,	True	
69143,	1,	True	
69149,	1,	Regular
69151,	1,	True	
69163,	1,	Regular
69191,	1,	Regular
69193,	1,	True	
69197,	1,	Regular
69203,	1,	True	
69221,	1,	True	
69233,	1,	True	
69239,	1,	Regular
69247,	1,	True	
69257,	1,	True	
69259,	1,	True	
69263,	1,	True	
69313,	1,	Regular
69317,	1,	Regular
69337,	1,	True	
69341,	1,	True	
69371,	1,	Regular
69379,	1,	True	
69383,	1,	True	
69389,	1,	True	
69401,	1,	Regular
69403,	1,	True	
69427,	1,	True	
69431,	1,	True	
69439,	1,	True	
69457,	1,	True	
69463,	1,	True	
69467,	1,	True	
69473,	1,	True	
69481,	1,	True	
69491,	1,	True	
69493,	1,	Regular
69497,	1,	True	
69499,	1,	True	
69539,	1,	Regular
69557,	1,	Regular
69593,	1,	Regular
69623,	1,	Regular
69653,	1,	True	
69661,	1,	True	
69677,	1,	True	
69691,	1,	True	
69697,	1,	Regular
69709,	1,	Regular
69737,	1,	True	
69739,	1,	True	
69761,	1,	Regular
69763,	1,	True	
69767,	1,	True	
69779,	1,	Regular
69809,	1,	True	
69821,	1,	True	
69827,	1,	True	
69829,	1,	Regular
69833,	1,	True	
69847,	1,	True	
69857,	1,	Regular
69859,	1,	True	
69877,	1,	True	
69899,	1,	True	
69911,	1,	True	
69929,	1,	True	
69931,	1,	Regular
69941,	1,	True	
69959,	1,	True	
69991,	1,	True	
69997,	1,	True	
70001,	1,	Regular
70003,	1,	True	
70009,	1,	True	
70019,	1,	True	
70039,	1,	True	
70051,	1,	Regular
70061,	1,	True	
70067,	1,	Regular
70079,	1,	Regular
70099,	1,	True	
70111,	1,	Regular
70117,	1,	True	
70121,	1,	True	
70123,	1,	True	
70139,	1,	True	
70141,	1,	Regular
70157,	1,	True	
70163,	1,	True	
70177,	1,	True	
70181,	1,	True	
70183,	1,	True	
70199,	1,	Regular
70201,	1,	Regular
70207,	1,	True	
70223,	1,	Regular
70229,	1,	True	
70237,	1,	True	
70241,	1,	True	
70249,	1,	True	
70271,	1,	True	
70289,	1,	Regular
70297,	1,	Regular
70309,	1,	Regular
70313,	1,	True	
70321,	1,	True	
70327,	1,	True	
70351,	1,	True	
70373,	1,	True	
70379,	1,	True	
70381,	1,	Regular
70393,	1,	True	
70423,	1,	Regular
70429,	1,	True	
70439,	1,	True	
70451,	1,	True	
70457,	1,	Regular
70459,	1,	True	
70481,	1,	Regular
70487,	1,	True	
70489,	1,	True	
70501,	1,	Regular
70507,	1,	True	
70529,	1,	Regular
70537,	1,	True	
70549,	1,	True	
70571,	1,	Regular
70573,	1,	True	
70583,	1,	True	
70589,	1,	True	
70607,	1,	True	
70619,	1,	True	
70621,	1,	True	
70627,	1,	True	
70639,	1,	True	
70657,	1,	True	
70663,	1,	True	
70667,	1,	Regular
70687,	1,	True	
70709,	1,	True	
70717,	1,	Regular
70729,	1,	True	
70753,	1,	Regular
70769,	1,	True	
70783,	1,	True	
70793,	1,	Regular
70823,	1,	True	
70841,	1,	True	
70843,	1,	True	
70849,	1,	True	
70853,	1,	True	
70867,	1,	Regular
70877,	1,	True	
70879,	1,	True	
70891,	1,	True	
70901,	1,	Regular
70913,	1,	True	
70919,	1,	True	
70921,	1,	True	
70937,	1,	True	
70949,	1,	True	
70951,	1,	True	
70957,	1,	True	
70969,	1,	True	
70979,	1,	True	
70981,	1,	True	
70991,	1,	True	
70997,	1,	True	
70999,	1,	Regular
71011,	1,	True	
71023,	1,	True	
71039,	1,	True	
71059,	1,	True	
71069,	1,	True	
71081,	1,	True	
71089,	1,	Regular
71119,	1,	True	
71129,	1,	True	
71143,	1,	True	
71147,	1,	Regular
71153,	1,	True	
71161,	1,	Regular
71167,	1,	Regular
71171,	1,	True	
71191,	1,	True	
71209,	1,	True	
71233,	1,	True	
71237,	1,	Regular
71249,	1,	True	
71257,	1,	True	
71261,	1,	True	
71263,	1,	Regular
71287,	1,	True	
71293,	1,	True	
71317,	1,	True	
71327,	1,	True	
71329,	1,	True	
71333,	1,	Regular
71339,	1,	True	
71341,	1,	True	
71347,	1,	True	
71353,	1,	True	
71359,	1,	True	
71363,	1,	True	
71387,	1,	True	
71389,	1,	Regular
71399,	1,	Regular
71411,	1,	Regular
71413,	1,	True	
71419,	1,	Regular
71429,	1,	True	
71437,	1,	True	
71443,	1,	Regular
71453,	1,	True	
71471,	1,	True	
71473,	1,	Regular
71479,	1,	True	
71483,	1,	True	
71503,	1,	True	
71527,	1,	True	
71537,	1,	Regular
71549,	1,	True	
71551,	1,	True	
71563,	1,	True	
71569,	1,	True	
71593,	1,	True	
71597,	1,	True	
71633,	1,	Regular
71647,	1,	True	
71663,	1,	True	
71671,	1,	True	
71693,	1,	True	
71699,	1,	True	
71707,	1,	Regular
71711,	1,	True	
71713,	1,	Regular
71719,	1,	True	
71741,	1,	True	
71761,	1,	True	
71777,	1,	Regular
71789,	1,	Regular
71807,	1,	True	
71809,	1,	True	
71821,	1,	True	
71837,	1,	True	
71843,	1,	Regular
71849,	1,	True	
71861,	1,	Regular
71867,	1,	True	
71879,	1,	True	
71881,	1,	True	
71887,	1,	Regular
71899,	1,	True	
71909,	1,	True	
71917,	1,	Regular
71933,	1,	True	
71941,	1,	True	
71947,	1,	True	
71963,	1,	True	
71971,	1,	True	
71983,	1,	True	
71987,	1,	True	
71993,	1,	True	
71999,	1,	Regular
72019,	1,	True	
72031,	1,	True	
72043,	1,	True	
72047,	1,	True	
72053,	1,	True	
72073,	1,	Regular
72077,	1,	Regular
72089,	1,	True	
72091,	1,	True	
72101,	1,	True	
72103,	1,	True	
72109,	1,	Regular
72139,	1,	Regular
72161,	1,	True	
72167,	1,	True	
72169,	1,	True	
72173,	1,	True	
72211,	1,	True	
72221,	1,	Regular
72223,	1,	True	
72227,	1,	True	
72229,	1,	True	
72251,	1,	True	
72253,	1,	True	
72269,	1,	True	
72271,	1,	Regular
72277,	1,	Regular
72287,	1,	Regular
72307,	1,	Regular
72313,	1,	True	
72337,	1,	True	
72341,	1,	True	
72353,	1,	True	
72367,	1,	True	
72379,	1,	Regular
72383,	1,	True	
72421,	1,	Regular
72431,	1,	True	
72461,	1,	True	
72467,	1,	True	
72469,	1,	True	
72481,	1,	True	
72493,	1,	Regular
72497,	1,	True	
72503,	1,	True	
72533,	1,	True	
72547,	1,	True	
72551,	1,	True	
72559,	1,	True	
72577,	1,	True	
72613,	1,	True	
72617,	1,	True	
72623,	1,	True	
72643,	1,	Regular
72647,	1,	Regular
72649,	1,	True	
72661,	1,	True	
72671,	1,	True	
72673,	1,	True	
72679,	1,	True	
72689,	1,	True	
72701,	1,	Regular
72707,	1,	True	
72719,	1,	True	
72727,	1,	True	
72733,	1,	True	
72739,	1,	Regular
72763,	1,	True	
72767,	1,	True	
72797,	1,	True	
72817,	1,	Regular
72823,	1,	Regular
72859,	1,	True	
72869,	1,	Regular
72871,	1,	True	
72883,	1,	True	
72889,	1,	True	
72893,	1,	True	
72901,	1,	True	
72907,	1,	True	
72911,	1,	True	
72923,	1,	Regular
72931,	1,	True	
72937,	1,	Regular
72949,	1,	True	
72953,	1,	Regular
72959,	1,	True	
72973,	1,	Regular
72977,	1,	True	
72997,	1,	Regular
73009,	1,	True	
73013,	1,	Regular
73019,	1,	True	
73037,	1,	True	
73039,	1,	Regular
73043,	1,	True	
73061,	1,	True	
73063,	1,	True	
73079,	1,	True	
73091,	1,	Regular
73121,	1,	Regular
73127,	1,	True	
73133,	1,	True	
73141,	1,	True	
73181,	1,	True	
73189,	1,	True	
73237,	1,	True	
73243,	1,	True	
73259,	1,	True	
73277,	1,	True	
73291,	1,	True	
73303,	1,	True	
73309,	1,	Regular
73327,	1,	True	
73331,	1,	Regular
73351,	1,	True	
73361,	1,	True	
73363,	1,	True	
73369,	1,	True	
73379,	1,	True	
73387,	1,	Regular
73417,	1,	Regular
73421,	1,	True	
73433,	1,	True	
73453,	1,	True	
73459,	1,	True	
73471,	1,	Regular
73477,	1,	True	
73483,	1,	Regular
73517,	1,	True	
73523,	1,	True	
73529,	1,	Regular
73547,	1,	True	
73553,	1,	Regular
73561,	1,	True	
73571,	1,	True	
73583,	1,	True	
73589,	1,	Regular
73597,	1,	True	
73607,	1,	True	
73609,	1,	Regular
73613,	1,	True	
73637,	1,	Regular
73643,	1,	True	
73651,	1,	True	
73673,	1,	True	
73679,	1,	Regular
73681,	1,	True	
73693,	1,	Regular
73699,	1,	True	
73709,	1,	True	
73721,	1,	True	
73727,	1,	True	
73751,	1,	Regular
73757,	1,	Regular
73771,	1,	True	
73783,	1,	True	
73819,	1,	True	
73823,	1,	True	
73847,	1,	True	
73849,	1,	Regular
73859,	1,	Regular
73867,	1,	True	
73877,	1,	True	
73883,	1,	True	
73897,	1,	True	
73907,	1,	True	
73939,	1,	True	
73943,	1,	True	
73951,	1,	True	
73961,	1,	True	
73973,	1,	Regular
73999,	1,	True	
74017,	1,	True	
74021,	1,	True	
74027,	1,	True	
74047,	1,	Regular
74051,	1,	True	
74071,	1,	Regular
74077,	1,	True	
74093,	1,	True	
74099,	1,	True	
74101,	1,	True	
74131,	1,	True	
74143,	1,	True	
74149,	1,	Regular
74159,	1,	True	
74161,	1,	True	
74167,	1,	True	
74177,	1,	True	
74189,	1,	True	
74197,	1,	Regular
74201,	1,	Regular
74203,	1,	True	
74209,	1,	True	
74219,	1,	Regular
74231,	1,	Regular
74257,	1,	True	
74279,	1,	True	
74287,	1,	True	
74293,	1,	Regular
74297,	1,	Regular
74311,	1,	True	
74317,	1,	True	
74323,	1,	True	
74353,	1,	True	
74357,	1,	True	
74363,	1,	True	
74377,	1,	Regular
74381,	1,	True	
74383,	1,	True	
74411,	1,	True	
74413,	1,	True	
74419,	1,	Regular
74441,	1,	Regular
74449,	1,	True	
74453,	1,	Regular
74471,	1,	True	
74489,	1,	True	
74507,	1,	Regular
74509,	1,	True	
74521,	1,	True	
74527,	1,	Regular
74531,	1,	True	
74551,	1,	Regular
74561,	1,	True	
74567,	1,	Regular
74573,	1,	True	
74587,	1,	True	
74597,	1,	True	
74609,	1,	True	
74611,	1,	True	
74623,	1,	True	
74653,	1,	True	
74687,	1,	True	
74699,	1,	Regular
74707,	1,	True	
74713,	1,	Regular
74717,	1,	True	
74719,	1,	Regular
74729,	1,	Regular
74731,	1,	True	
74747,	1,	Regular
74759,	1,	True	
74761,	1,	True	
74771,	1,	True	
74779,	1,	True	
74797,	1,	True	
74821,	1,	Regular
74827,	1,	True	
74831,	1,	True	
74843,	1,	True	
74857,	1,	True	
74861,	1,	Regular
74869,	1,	True	
74873,	1,	True	
74887,	1,	True	
74891,	1,	True	
74897,	1,	Regular
74903,	1,	True	
74923,	1,	True	
74929,	1,	True	
74933,	1,	True	
74941,	1,	Regular
74959,	1,	Regular
75011,	1,	Regular
75013,	1,	True	
75017,	1,	True	
75029,	1,	True	
75037,	1,	Regular
75041,	1,	True	
75079,	1,	True	
75083,	1,	Regular
75109,	1,	True	
75133,	1,	True	
75149,	1,	True	
75161,	1,	True	
75167,	1,	True	
75169,	1,	True	
75181,	1,	Regular
75193,	1,	Regular
75209,	1,	True	
75211,	1,	True	
75217,	1,	Regular
75223,	1,	True	
75227,	1,	True	
75239,	1,	True	
75253,	1,	True	
75269,	1,	True	
75277,	1,	True	
75289,	1,	True	
75307,	1,	Regular
75323,	1,	True	
75329,	1,	Regular
75337,	1,	True	
75347,	1,	True	
75353,	1,	True	
75367,	1,	True	
75377,	1,	True	
75389,	1,	True	
75391,	1,	True	
75401,	1,	True	
75403,	1,	Regular
75407,	1,	Regular
75431,	1,	True	
75437,	1,	True	
75479,	1,	True	
75503,	1,	True	
75511,	1,	True	
75521,	1,	True	
75527,	1,	Regular
75533,	1,	Regular
75539,	1,	True	
75541,	1,	True	
75553,	1,	True	
75557,	1,	True	
75571,	1,	True	
75577,	1,	True	
75583,	1,	True	
75611,	1,	True	
75617,	1,	Regular
75619,	1,	True	
75629,	1,	Regular
75641,	1,	True	
75653,	1,	True	
75659,	1,	True	
75679,	1,	True	
75683,	1,	True	
75689,	1,	True	
75703,	1,	Regular
75707,	1,	True	
75709,	1,	Regular
75721,	1,	True	
75731,	1,	True	
75743,	1,	True	
75767,	1,	True	
75773,	1,	Regular
75781,	1,	True	
75787,	1,	True	
75793,	1,	True	
75797,	1,	True	
75821,	1,	True	
75833,	1,	True	
75853,	1,	True	
75869,	1,	True	
75883,	1,	Regular
75913,	1,	Regular
75931,	1,	Regular
75937,	1,	True	
75941,	1,	True	
75967,	1,	True	
75979,	1,	True	
75983,	1,	True	
75989,	1,	True	
75991,	1,	True	
75997,	1,	True	
76001,	1,	True	
76003,	1,	True	
76031,	1,	Regular
76039,	1,	True	
76079,	1,	Regular
76081,	1,	Regular
76091,	1,	True	
76099,	1,	True	
76103,	1,	True	
76123,	1,	True	
76129,	1,	True	
76147,	1,	Regular
76157,	1,	True	
76159,	1,	True	
76163,	1,	True	
76207,	1,	True	
76213,	1,	True	
76231,	1,	True	
76243,	1,	True	
76249,	1,	True	
76253,	1,	Regular
76259,	1,	True	
76261,	1,	True	
76283,	1,	Regular
76289,	1,	True	
76303,	1,	Regular
76333,	1,	True	
76343,	1,	Regular
76367,	1,	True	
76369,	1,	Regular
76379,	1,	True	
76387,	1,	True	
76403,	1,	True	
76421,	1,	Regular
76423,	1,	True	
76441,	1,	True	
76463,	1,	True	
76471,	1,	True	
76481,	1,	True	
76487,	1,	True	
76493,	1,	True	
76507,	1,	True	
76511,	1,	True	
76519,	1,	True	
76537,	1,	True	
76541,	1,	True	
76543,	1,	True	
76561,	1,	True	
76579,	1,	Regular
76597,	1,	Regular
76603,	1,	True	
76607,	1,	True	
76631,	1,	True	
76649,	1,	True	
76651,	1,	True	
76667,	1,	True	
76673,	1,	Regular
76679,	1,	True	
76697,	1,	Regular
76717,	1,	Regular
76733,	1,	True	
76753,	1,	True	
76757,	1,	True	
76771,	1,	Regular
76777,	1,	True	
76781,	1,	True	
76801,	1,	Regular
76819,	1,	Regular
76829,	1,	True	
76831,	1,	True	
76837,	1,	True	
76847,	1,	True	
76871,	1,	True	
76873,	1,	True	
76883,	1,	Regular
76907,	1,	True	
76913,	1,	True	
76919,	1,	Regular
76943,	1,	True	
76949,	1,	Regular
76961,	1,	Regular
76963,	1,	True	
76991,	1,	True	
77003,	1,	True	
77017,	1,	True	
77023,	1,	Regular
77029,	1,	True	
77041,	1,	Regular
77047,	1,	True	
77069,	1,	True	
77081,	1,	Regular
77093,	1,	True	
77101,	1,	True	
77137,	1,	True	
77141,	1,	Regular
77153,	1,	True	
77167,	1,	True	
77171,	1,	Regular
77191,	1,	Regular
77201,	1,	True	
77213,	1,	True	
77237,	1,	True	
77239,	1,	True	
77243,	1,	True	
77249,	1,	True	
77261,	1,	True	
77263,	1,	Regular
77267,	1,	True	
77269,	1,	True	
77279,	1,	True	
77291,	1,	True	
77317,	1,	True	
77323,	1,	True	
77339,	1,	Regular
77347,	1,	True	
77351,	1,	True	
77359,	1,	True	
77369,	1,	True	
77377,	1,	Regular
77383,	1,	Regular
77417,	1,	True	
77419,	1,	True	
77431,	1,	True	
77447,	1,	True	
77471,	1,	True	
77477,	1,	True	
77479,	1,	Regular
77489,	1,	True	
77491,	1,	True	
77509,	1,	True	
77513,	1,	True	
77521,	1,	True	
77527,	1,	Regular
77543,	1,	True	
77549,	1,	Regular
77551,	1,	True	
77557,	1,	True	
77563,	1,	True	
77569,	1,	True	
77573,	1,	True	
77587,	1,	True	
77591,	1,	True	
77611,	1,	True	
77617,	1,	True	
77621,	1,	True	
77641,	1,	True	
77647,	1,	True	
77659,	1,	Regular
77681,	1,	True	
77687,	1,	True	
77689,	1,	Regular
77699,	1,	True	
77711,	1,	True	
77713,	1,	True	
77719,	1,	True	
77723,	1,	True	
77731,	1,	True	
77743,	1,	True	
77747,	1,	Regular
77761,	1,	True	
77773,	1,	True	
77783,	1,	Regular
77797,	1,	True	
77801,	1,	True	
77813,	1,	True	
77839,	1,	True	
77849,	1,	Regular
77863,	1,	True	
77867,	1,	True	
77893,	1,	True	
77899,	1,	True	
77929,	1,	Regular
77933,	1,	True	
77951,	1,	True	
77969,	1,	Regular
77977,	1,	True	
77983,	1,	True	
77999,	1,	True	
78007,	1,	True	
78017,	1,	True	
78031,	1,	True	
78041,	1,	True	
78049,	1,	Regular
78059,	1,	Regular
78079,	1,	Regular
78101,	1,	True	
78121,	1,	True	
78137,	1,	True	
78139,	1,	True	
78157,	1,	True	
78163,	1,	True	
78167,	1,	True	
78173,	1,	True	
78179,	1,	True	
78191,	1,	Regular
78193,	1,	Regular
78203,	1,	True	
78229,	1,	True	
78233,	1,	True	
78241,	1,	True	
78259,	1,	True	
78277,	1,	True	
78283,	1,	True	
78301,	1,	Regular
78307,	1,	True	
78311,	1,	True	
78317,	1,	True	
78341,	1,	Regular
78347,	1,	True	
78367,	1,	Regular
78401,	1,	True	
78427,	1,	True	
78437,	1,	Regular
78439,	1,	True	
78467,	1,	True	
78479,	1,	True	
78487,	1,	Regular
78497,	1,	True	
78509,	1,	True	
78511,	1,	Regular
78517,	1,	True	
78539,	1,	True	
78541,	1,	True	
78553,	1,	True	
78569,	1,	True	
78571,	1,	True	
78577,	1,	Regular
78583,	1,	True	
78593,	1,	True	
78607,	1,	True	
78623,	1,	True	
78643,	1,	True	
78649,	1,	True	
78653,	1,	True	
78691,	1,	True	
78697,	1,	True	
78707,	1,	True	
78713,	1,	True	
78721,	1,	True	
78737,	1,	Regular
78779,	1,	True	
78781,	1,	True	
78787,	1,	True	
78791,	1,	True	
78797,	1,	True	
78803,	1,	True	
78809,	1,	True	
78823,	1,	True	
78839,	1,	True	
78853,	1,	True	
78857,	1,	Regular
78877,	1,	True	
78887,	1,	True	
78889,	1,	True	
78893,	1,	Regular
78901,	1,	True	
78919,	1,	True	
78929,	1,	True	
78941,	1,	True	
78977,	1,	True	
78979,	1,	True	
78989,	1,	True	
79031,	1,	True	
79039,	1,	Regular
79043,	1,	True	
79063,	1,	True	
79087,	1,	True	
79103,	1,	Regular
79111,	1,	True	
79133,	1,	True	
79139,	1,	Regular
79147,	1,	True	
79151,	1,	True	
79153,	1,	Regular
79159,	1,	Regular
79181,	1,	Regular
79187,	1,	Regular
79193,	1,	True	
79201,	1,	True	
79229,	1,	Regular
79231,	1,	True	
79241,	1,	True	
79259,	1,	True	
