p,	r,	result
46723,	1,	True	
46727,	1,	True	
46747,	1,	Regular
46751,	1,	True	
46757,	1,	True	
46769,	1,	True	
46771,	1,	True	
46807,	1,	True	
46811,	1,	True	
46817,	1,	True	
46819,	1,	True	
46829,	1,	True	
46831,	1,	Regular
46853,	1,	True	
46861,	1,	True	
46867,	1,	True	
46877,	1,	True	
46889,	1,	True	
46901,	1,	True	
46919,	1,	True	
46933,	1,	True	
46957,	1,	Regular
46993,	1,	True	
46997,	1,	True	
47017,	1,	True	
47041,	1,	Regular
47051,	1,	True	
47057,	1,	True	
47059,	1,	True	
47087,	1,	True	
47093,	1,	True	
47111,	1,	True	
47119,	1,	True	
47123,	1,	True	
47129,	1,	True	
47137,	1,	True	
47143,	1,	True	
47147,	1,	True	
47149,	1,	True	
47161,	1,	True	
47189,	1,	True	
47207,	1,	True	
47221,	1,	True	
47237,	1,	True	
47251,	1,	Regular
47269,	1,	True	
47279,	1,	True	
47287,	1,	True	
47293,	1,	Regular
47297,	1,	True	
47303,	1,	True	
47309,	1,	True	
47317,	1,	True	
47339,	1,	True	
47351,	1,	True	
47353,	1,	True	
47363,	1,	True	
47381,	1,	True	
47387,	1,	True	
47389,	1,	True	
47407,	1,	True	
47417,	1,	True	
47419,	1,	Regular
47431,	1,	True	
47441,	1,	True	
47459,	1,	True	
47491,	1,	True	
47497,	1,	True	
47501,	1,	True	
47507,	1,	True	
47513,	1,	True	
47521,	1,	True	
47527,	1,	True	
47533,	1,	True	
47543,	1,	True	
47563,	1,	True	
47569,	1,	True	
47581,	1,	True	
47591,	1,	True	
47599,	1,	True	
47609,	1,	True	
47623,	1,	True	
47629,	1,	Regular
47639,	1,	True	
47653,	1,	True	
47657,	1,	True	
47659,	1,	True	
47681,	1,	True	
47699,	1,	True	
47701,	1,	True	
47711,	1,	True	
47713,	1,	Regular
47717,	1,	True	
47737,	1,	True	
47741,	1,	True	
47743,	1,	True	
47777,	1,	True	
47779,	1,	True	
47791,	1,	True	
47797,	1,	Regular
47807,	1,	True	
47809,	1,	True	
47819,	1,	True	
47837,	1,	True	
47843,	1,	True	
47857,	1,	True	
47869,	1,	True	
47881,	1,	Regular
47903,	1,	True	
47911,	1,	True	
47917,	1,	True	
47933,	1,	True	
47939,	1,	True	
47947,	1,	True	
47951,	1,	True	
47963,	1,	True	
47969,	1,	True	
47977,	1,	True	
47981,	1,	True	
48017,	1,	True	
48023,	1,	True	
48029,	1,	True	
48049,	1,	Regular
48073,	1,	True	
48079,	1,	True	
48091,	1,	Regular
48109,	1,	True	
48119,	1,	True	
48121,	1,	True	
48131,	1,	True	
48157,	1,	True	
48163,	1,	True	
48179,	1,	True	
48187,	1,	True	
48193,	1,	True	
48197,	1,	True	
48221,	1,	True	
48239,	1,	True	
48247,	1,	True	
48259,	1,	Regular
48271,	1,	True	
48281,	1,	True	
48299,	1,	True	
48311,	1,	True	
48313,	1,	True	
48337,	1,	True	
48341,	1,	True	
48353,	1,	True	
48371,	1,	True	
48383,	1,	True	
48397,	1,	True	
48407,	1,	True	
48409,	1,	True	
48413,	1,	True	
48437,	1,	True	
48449,	1,	True	
48463,	1,	True	
48473,	1,	True	
48479,	1,	True	
48481,	1,	True	
48487,	1,	True	
48491,	1,	True	
48497,	1,	True	
48523,	1,	True	
48527,	1,	True	
48533,	1,	True	
48539,	1,	True	
48541,	1,	True	
48563,	1,	True	
48571,	1,	True	
48589,	1,	True	
48593,	1,	True	
48611,	1,	True	
48619,	1,	True	
48623,	1,	True	
48647,	1,	True	
48649,	1,	True	
48661,	1,	True	
48673,	1,	True	
48677,	1,	True	
48679,	1,	Regular
48731,	1,	True	
48733,	1,	True	
48751,	1,	True	
48757,	1,	True	
48761,	1,	True	
48767,	1,	True	
48779,	1,	True	
48781,	1,	True	
48787,	1,	True	
48799,	1,	True	
48809,	1,	True	
48817,	1,	True	
48821,	1,	True	
48823,	1,	True	
48847,	1,	Regular
48857,	1,	True	
48859,	1,	True	
48869,	1,	True	
48871,	1,	True	
48883,	1,	True	
48889,	1,	Regular
48907,	1,	True	
48947,	1,	True	
48953,	1,	True	
48973,	1,	Regular
48989,	1,	True	
48991,	1,	True	
49003,	1,	True	
49009,	1,	True	
49019,	1,	True	
49031,	1,	True	
49033,	1,	True	
49037,	1,	True	
49043,	1,	True	
49057,	1,	Regular
49069,	1,	True	
49081,	1,	True	
49103,	1,	True	
49109,	1,	True	
49117,	1,	True	
49121,	1,	True	
49123,	1,	True	
49139,	1,	True	
49157,	1,	True	
49169,	1,	True	
49171,	1,	True	
49177,	1,	True	
49193,	1,	True	
49199,	1,	True	
49201,	1,	True	
49207,	1,	True	
49211,	1,	True	
49223,	1,	True	
49253,	1,	True	
49261,	1,	True	
49277,	1,	True	
49279,	1,	True	
49297,	1,	True	
49307,	1,	True	
49331,	1,	True	
49333,	1,	True	
49339,	1,	True	
49363,	1,	True	
49367,	1,	True	
49369,	1,	True	
49391,	1,	True	
49393,	1,	Regular
49409,	1,	True	
49411,	1,	True	
49417,	1,	True	
49429,	1,	True	
49433,	1,	True	
49451,	1,	True	
49459,	1,	True	
49463,	1,	True	
49477,	1,	Regular
49481,	1,	True	
49499,	1,	True	
49523,	1,	True	
49529,	1,	True	
49531,	1,	True	
49537,	1,	True	
49547,	1,	True	
49549,	1,	True	
49559,	1,	True	
49597,	1,	True	
49603,	1,	Regular
49613,	1,	True	
49627,	1,	True	
49633,	1,	True	
49639,	1,	True	
49663,	1,	True	
49667,	1,	True	
49669,	1,	True	
49681,	1,	True	
49697,	1,	True	
49711,	1,	True	
49727,	1,	True	
49739,	1,	True	
49741,	1,	True	
49747,	1,	True	
49757,	1,	True	
49783,	1,	True	
49787,	1,	True	
49789,	1,	True	
49801,	1,	True	
49807,	1,	True	
49811,	1,	True	
49823,	1,	True	
49831,	1,	True	
49843,	1,	True	
49853,	1,	True	
49871,	1,	True	
49877,	1,	True	
49891,	1,	True	
49919,	1,	True	
49921,	1,	True	
49927,	1,	True	
49937,	1,	True	
49939,	1,	Regular
49943,	1,	True	
49957,	1,	True	
49991,	1,	True	
49993,	1,	True	
49999,	1,	True	
50021,	1,	True	
50023,	1,	Regular
50033,	1,	True	
50047,	1,	True	
50051,	1,	True	
50053,	1,	True	
50069,	1,	True	
50077,	1,	True	
50087,	1,	True	
50093,	1,	True	
50101,	1,	True	
50111,	1,	True	
50119,	1,	True	
50123,	1,	True	
50129,	1,	True	
50131,	1,	True	
50147,	1,	True	
50153,	1,	True	
50159,	1,	True	
50177,	1,	True	
50207,	1,	True	
50221,	1,	True	
50227,	1,	True	
50231,	1,	True	
50261,	1,	True	
50263,	1,	True	
50273,	1,	True	
50287,	1,	True	
50291,	1,	True	
50311,	1,	True	
50321,	1,	True	
50329,	1,	True	
50333,	1,	True	
50341,	1,	True	
50359,	1,	Regular
50363,	1,	True	
50377,	1,	True	
50383,	1,	True	
50387,	1,	True	
50411,	1,	True	
50417,	1,	True	
50423,	1,	True	
50441,	1,	True	
50459,	1,	True	
50461,	1,	True	
50497,	1,	True	
50503,	1,	True	
50513,	1,	True	
50527,	1,	Regular
50539,	1,	True	
50543,	1,	True	
50549,	1,	True	
50551,	1,	True	
50581,	1,	True	
50587,	1,	True	
50591,	1,	True	
50593,	1,	True	
50599,	1,	True	
50627,	1,	True	
50647,	1,	True	
50651,	1,	True	
50671,	1,	True	
50683,	1,	True	
50707,	1,	True	
50723,	1,	True	
50741,	1,	True	
50753,	1,	True	
50767,	1,	True	
50773,	1,	True	
50777,	1,	True	
50789,	1,	True	
50821,	1,	Regular
50833,	1,	True	
50839,	1,	True	
50849,	1,	True	
50857,	1,	True	
50867,	1,	True	
50873,	1,	True	
50891,	1,	True	
50893,	1,	True	
50909,	1,	True	
50923,	1,	True	
50929,	1,	True	
50951,	1,	True	
50957,	1,	True	
50969,	1,	True	
50971,	1,	True	
50989,	1,	Regular
50993,	1,	True	
51001,	1,	True	
51031,	1,	Regular
51043,	1,	True	
51047,	1,	True	
51059,	1,	True	
51061,	1,	True	
51071,	1,	True	
51109,	1,	True	
51131,	1,	True	
51133,	1,	True	
51137,	1,	True	
51151,	1,	True	
51157,	1,	Regular
51169,	1,	True	
51193,	1,	True	
51197,	1,	True	
51199,	1,	Regular
51203,	1,	True	
51217,	1,	True	
51229,	1,	True	
51239,	1,	True	
51241,	1,	Regular
51257,	1,	True	
51263,	1,	True	
51283,	1,	Regular
51287,	1,	True	
51307,	1,	True	
51329,	1,	True	
51341,	1,	True	
51343,	1,	True	
51347,	1,	True	
51349,	1,	True	
51361,	1,	True	
51383,	1,	True	
51407,	1,	True	
51413,	1,	True	
51419,	1,	True	
51421,	1,	True	
51427,	1,	True	
51431,	1,	True	
51437,	1,	True	
51439,	1,	True	
51449,	1,	True	
51461,	1,	True	
51473,	1,	True	
51479,	1,	True	
51481,	1,	True	
51487,	1,	True	
51503,	1,	True	
51511,	1,	True	
51517,	1,	True	
51521,	1,	True	
51539,	1,	True	
51551,	1,	True	
51563,	1,	True	
51577,	1,	Regular
51581,	1,	True	
51593,	1,	True	
51599,	1,	True	
51607,	1,	True	
51613,	1,	True	
51631,	1,	True	
51637,	1,	True	
51647,	1,	True	
51659,	1,	True	
51673,	1,	True	
51679,	1,	True	
51683,	1,	True	
51691,	1,	True	
51713,	1,	True	
51719,	1,	True	
51721,	1,	True	
51749,	1,	True	
51767,	1,	True	
51769,	1,	True	
51787,	1,	Regular
51797,	1,	True	
51803,	1,	True	
51817,	1,	True	
51827,	1,	True	
51829,	1,	Regular
51839,	1,	True	
51853,	1,	True	
51859,	1,	True	
51869,	1,	True	
51871,	1,	Regular
51893,	1,	True	
51899,	1,	True	
51907,	1,	True	
51913,	1,	Regular
51929,	1,	True	
51941,	1,	True	
51949,	1,	True	
51971,	1,	True	
51973,	1,	True	
51977,	1,	True	
51991,	1,	True	
52009,	1,	True	
52021,	1,	True	
52027,	1,	True	
52051,	1,	True	
52057,	1,	True	
52067,	1,	True	
52069,	1,	True	
52081,	1,	Regular
52103,	1,	True	
52121,	1,	True	
52127,	1,	True	
52147,	1,	True	
52153,	1,	True	
52163,	1,	True	
52177,	1,	True	
52181,	1,	True	
52183,	1,	True	
52189,	1,	True	
52201,	1,	True	
52223,	1,	True	
52237,	1,	True	
52249,	1,	Regular
52253,	1,	True	
52259,	1,	True	
52267,	1,	True	
52289,	1,	True	
52291,	1,	Regular
52301,	1,	True	
52313,	1,	True	
52321,	1,	True	
52361,	1,	True	
52363,	1,	True	
52369,	1,	True	
52379,	1,	True	
52387,	1,	True	
52391,	1,	True	
52433,	1,	True	
52453,	1,	True	
52457,	1,	True	
52489,	1,	True	
52501,	1,	Regular
52511,	1,	True	
52517,	1,	True	
52529,	1,	True	
52541,	1,	True	
52543,	1,	Regular
52553,	1,	True	
52561,	1,	True	
52567,	1,	True	
52571,	1,	True	
52579,	1,	True	
52583,	1,	True	
52609,	1,	True	
52627,	1,	Regular
52631,	1,	True	
52639,	1,	True	
52667,	1,	True	
52673,	1,	True	
52691,	1,	True	
52697,	1,	True	
52709,	1,	True	
52711,	1,	Regular
52721,	1,	True	
52727,	1,	True	
52733,	1,	True	
52747,	1,	True	
52757,	1,	True	
52769,	1,	True	
52783,	1,	True	
52807,	1,	True	
52813,	1,	True	
52817,	1,	True	
52837,	1,	Regular
52859,	1,	True	
52861,	1,	True	
52879,	1,	Regular
52883,	1,	True	
52889,	1,	True	
52901,	1,	True	
52903,	1,	True	
52919,	1,	True	
52937,	1,	True	
52951,	1,	True	
52957,	1,	True	
52963,	1,	Regular
52967,	1,	True	
52973,	1,	True	
52981,	1,	True	
52999,	1,	True	
53003,	1,	True	
53017,	1,	True	
53047,	1,	Regular
53051,	1,	True	
53069,	1,	True	
53077,	1,	True	
53087,	1,	True	
53089,	1,	Regular
53093,	1,	True	
53101,	1,	True	
53113,	1,	True	
53117,	1,	True	
53129,	1,	True	
53147,	1,	True	
53149,	1,	True	
53161,	1,	True	
53171,	1,	True	
53173,	1,	Regular
53189,	1,	True	
53197,	1,	True	
53201,	1,	True	
53231,	1,	True	
53233,	1,	True	
53239,	1,	True	
53267,	1,	True	
53269,	1,	True	
53279,	1,	True	
53281,	1,	True	
53299,	1,	Regular
53309,	1,	True	
53323,	1,	True	
53327,	1,	True	
53353,	1,	True	
53359,	1,	True	
53377,	1,	True	
53381,	1,	True	
53401,	1,	True	
53407,	1,	True	
53411,	1,	True	
53419,	1,	True	
53437,	1,	True	
53441,	1,	True	
53453,	1,	True	
53479,	1,	True	
53503,	1,	True	
53507,	1,	True	
53527,	1,	True	
53549,	1,	True	
53551,	1,	Regular
53569,	1,	True	
53591,	1,	True	
53593,	1,	Regular
53597,	1,	True	
53609,	1,	True	
53611,	1,	True	
53617,	1,	True	
53623,	1,	True	
53629,	1,	True	
53633,	1,	True	
53639,	1,	True	
53653,	1,	True	
53657,	1,	True	
53681,	1,	True	
53693,	1,	True	
53699,	1,	True	
53717,	1,	True	
53719,	1,	Regular
53731,	1,	True	
53759,	1,	True	
53773,	1,	True	
53777,	1,	True	
53783,	1,	True	
53791,	1,	True	
53813,	1,	True	
53819,	1,	True	
53831,	1,	True	
53849,	1,	True	
53857,	1,	True	
53861,	1,	True	
53881,	1,	True	
53887,	1,	Regular
53891,	1,	True	
53897,	1,	True	
53899,	1,	True	
53917,	1,	True	
53923,	1,	True	
53927,	1,	True	
53939,	1,	True	
53951,	1,	True	
53959,	1,	True	
53987,	1,	True	
53993,	1,	True	
54001,	1,	True	
54011,	1,	True	
54013,	1,	Regular
54037,	1,	True	
54049,	1,	True	
54059,	1,	True	
54083,	1,	True	
54091,	1,	True	
54101,	1,	True	
54121,	1,	True	
54133,	1,	True	
54139,	1,	Regular
54151,	1,	True	
54163,	1,	True	
54167,	1,	True	
54181,	1,	Regular
54193,	1,	True	
54217,	1,	True	
54251,	1,	True	
54269,	1,	True	
54277,	1,	True	
54287,	1,	True	
54293,	1,	True	
54311,	1,	True	
54319,	1,	True	
54323,	1,	True	
54331,	1,	True	
54347,	1,	True	
54361,	1,	True	
54367,	1,	True	
54371,	1,	True	
54377,	1,	True	
54401,	1,	True	
54403,	1,	True	
54409,	1,	True	
54413,	1,	True	
54419,	1,	True	
54421,	1,	True	
54437,	1,	True	
54443,	1,	True	
54449,	1,	True	
54469,	1,	True	
54493,	1,	True	
54497,	1,	True	
54499,	1,	True	
54503,	1,	True	
54517,	1,	Regular
54521,	1,	True	
54539,	1,	True	
54541,	1,	True	
54547,	1,	True	
54559,	1,	Regular
54563,	1,	True	
54577,	1,	True	
54581,	1,	True	
54583,	1,	True	
54601,	1,	Regular
54617,	1,	True	
54623,	1,	True	
54629,	1,	True	
54631,	1,	True	
54647,	1,	True	
54667,	1,	True	
54673,	1,	True	
54679,	1,	True	
54709,	1,	True	
54713,	1,	True	
54721,	1,	True	
54727,	1,	Regular
54751,	1,	True	
54767,	1,	True	
54773,	1,	True	
54779,	1,	True	
54787,	1,	True	
54799,	1,	True	
54829,	1,	True	
54833,	1,	True	
54851,	1,	True	
54869,	1,	True	
54877,	1,	True	
54881,	1,	True	
54907,	1,	True	
54917,	1,	True	
54919,	1,	True	
54941,	1,	True	
54949,	1,	True	
54959,	1,	True	
54973,	1,	True	
54979,	1,	Regular
54983,	1,	True	
55001,	1,	True	
55009,	1,	True	
55021,	1,	Regular
55049,	1,	True	
55051,	1,	True	
55057,	1,	True	
55061,	1,	True	
55073,	1,	True	
55079,	1,	True	
55103,	1,	True	
55109,	1,	True	
55117,	1,	True	
55127,	1,	True	
55147,	1,	Regular
55163,	1,	True	
55171,	1,	True	
55201,	1,	True	
55207,	1,	True	
55213,	1,	True	
55217,	1,	True	
55219,	1,	True	
55229,	1,	True	
55243,	1,	True	
55249,	1,	True	
55259,	1,	True	
55291,	1,	True	
55313,	1,	True	
55331,	1,	True	
55333,	1,	True	
55337,	1,	True	
55339,	1,	True	
55343,	1,	True	
55351,	1,	True	
55373,	1,	True	
55381,	1,	True	
55399,	1,	Regular
55411,	1,	True	
55439,	1,	True	
55441,	1,	Regular
55457,	1,	True	
55469,	1,	True	
55487,	1,	True	
55501,	1,	True	
55511,	1,	True	
55529,	1,	True	
55541,	1,	True	
55547,	1,	True	
55579,	1,	True	
55589,	1,	True	
55603,	1,	True	
55609,	1,	Regular
55619,	1,	True	
55621,	1,	True	
55631,	1,	True	
55633,	1,	True	
55639,	1,	True	
55661,	1,	True	
55663,	1,	True	
55667,	1,	True	
55673,	1,	True	
55681,	1,	True	
55691,	1,	True	
55697,	1,	True	
55711,	1,	True	
55717,	1,	True	
55721,	1,	True	
55733,	1,	True	
55763,	1,	True	
55787,	1,	True	
55793,	1,	True	
55799,	1,	True	
55807,	1,	True	
55813,	1,	True	
55817,	1,	True	
55819,	1,	Regular
55823,	1,	True	
55829,	1,	True	
55837,	1,	True	
55843,	1,	True	
55849,	1,	True	
55871,	1,	True	
55889,	1,	True	
55897,	1,	True	
55901,	1,	True	
55903,	1,	Regular
55921,	1,	True	
55927,	1,	True	
55931,	1,	True	
55933,	1,	True	
55949,	1,	True	
55967,	1,	True	
55987,	1,	Regular
55997,	1,	True	
56003,	1,	True	
56009,	1,	True	
56039,	1,	True	
56041,	1,	True	
56053,	1,	True	
56081,	1,	True	
56087,	1,	True	
56093,	1,	True	
56099,	1,	True	
56101,	1,	True	
56113,	1,	Regular
56123,	1,	True	
56131,	1,	True	
56149,	1,	True	
56167,	1,	True	
56171,	1,	True	
56179,	1,	True	
56197,	1,	Regular
56207,	1,	True	
56209,	1,	True	
56237,	1,	True	
56239,	1,	Regular
56249,	1,	True	
56263,	1,	True	
56267,	1,	True	
56269,	1,	True	
56299,	1,	True	
56311,	1,	True	
56333,	1,	True	
56359,	1,	True	
56369,	1,	True	
56377,	1,	True	
56383,	1,	True	
56393,	1,	True	
56401,	1,	True	
56417,	1,	True	
56431,	1,	True	
56437,	1,	True	
56443,	1,	True	
56453,	1,	True	
56467,	1,	True	
56473,	1,	True	
56477,	1,	True	
56479,	1,	True	
56489,	1,	True	
56501,	1,	True	
56503,	1,	True	
56509,	1,	True	
56519,	1,	True	
56527,	1,	True	
56531,	1,	True	
56533,	1,	Regular
56543,	1,	True	
56569,	1,	True	
56591,	1,	True	
56597,	1,	True	
56599,	1,	True	
56611,	1,	True	
56629,	1,	True	
56633,	1,	True	
56659,	1,	Regular
56663,	1,	True	
56671,	1,	True	
56681,	1,	True	
56687,	1,	True	
56701,	1,	Regular
56711,	1,	True	
56713,	1,	True	
56731,	1,	True	
56737,	1,	True	
56747,	1,	True	
56767,	1,	True	
56773,	1,	True	
56779,	1,	True	
56783,	1,	True	
56807,	1,	True	
56809,	1,	True	
56813,	1,	True	
56821,	1,	True	
56827,	1,	Regular
56843,	1,	True	
56857,	1,	True	
56873,	1,	True	
56891,	1,	True	
56893,	1,	True	
56897,	1,	True	
56909,	1,	True	
56911,	1,	Regular
56921,	1,	True	
56923,	1,	True	
56929,	1,	True	
56941,	1,	True	
56951,	1,	True	
56957,	1,	True	
56963,	1,	True	
56983,	1,	True	
56989,	1,	True	
56993,	1,	True	
56999,	1,	True	
57037,	1,	Regular
57041,	1,	True	
57047,	1,	True	
57059,	1,	True	
57073,	1,	True	
57077,	1,	True	
57089,	1,	True	
57097,	1,	True	
57107,	1,	True	
57119,	1,	True	
57131,	1,	True	
57139,	1,	True	
57143,	1,	True	
57149,	1,	True	
57163,	1,	Regular
57173,	1,	True	
57179,	1,	True	
57191,	1,	True	
57193,	1,	True	
57203,	1,	True	
57221,	1,	True	
57223,	1,	True	
57241,	1,	True	
57251,	1,	True	
57259,	1,	True	
57269,	1,	True	
57271,	1,	True	
57283,	1,	True	
57287,	1,	True	
57301,	1,	True	
57329,	1,	True	
57331,	1,	Regular
57347,	1,	True	
57349,	1,	True	
57367,	1,	True	
57373,	1,	Regular
57383,	1,	True	
57389,	1,	True	
57397,	1,	True	
57413,	1,	True	
57427,	1,	True	
57457,	1,	Regular
57467,	1,	True	
57487,	1,	True	
57493,	1,	True	
57503,	1,	True	
57527,	1,	True	
57529,	1,	True	
57557,	1,	True	
57559,	1,	True	
57571,	1,	True	
57587,	1,	True	
57593,	1,	True	
57601,	1,	True	
57637,	1,	True	
57641,	1,	True	
57649,	1,	True	
57653,	1,	True	
57667,	1,	Regular
57679,	1,	True	
57689,	1,	True	
57697,	1,	True	
57709,	1,	Regular
57713,	1,	True	
57719,	1,	True	
57727,	1,	True	
57731,	1,	True	
57737,	1,	True	
57751,	1,	Regular
57773,	1,	True	
57781,	1,	True	
57787,	1,	True	
57791,	1,	True	
57793,	1,	Regular
57803,	1,	True	
57809,	1,	True	
57829,	1,	True	
57839,	1,	True	
57847,	1,	True	
57853,	1,	True	
57859,	1,	True	
57881,	1,	True	
57899,	1,	True	
57901,	1,	True	
57917,	1,	True	
57923,	1,	True	
57943,	1,	True	
57947,	1,	True	
57973,	1,	True	
57977,	1,	True	
57991,	1,	True	
58013,	1,	True	
58027,	1,	True	
58031,	1,	True	
58043,	1,	True	
58049,	1,	True	
58057,	1,	True	
58061,	1,	True	
58067,	1,	True	
58073,	1,	True	
58099,	1,	True	
58109,	1,	True	
58111,	1,	True	
58129,	1,	Regular
58147,	1,	True	
58151,	1,	True	
58153,	1,	True	
58169,	1,	True	
58171,	1,	Regular
58189,	1,	True	
58193,	1,	True	
58199,	1,	True	
58207,	1,	True	
58211,	1,	True	
58217,	1,	True	
58229,	1,	True	
58231,	1,	True	
58237,	1,	True	
58243,	1,	True	
58271,	1,	True	
58309,	1,	True	
58313,	1,	True	
58321,	1,	True	
58337,	1,	True	
58363,	1,	True	
58367,	1,	True	
58369,	1,	True	
58379,	1,	True	
58391,	1,	True	
58393,	1,	True	
58403,	1,	True	
58411,	1,	True	
58417,	1,	True	
58427,	1,	True	
58439,	1,	True	
58441,	1,	True	
58451,	1,	True	
58453,	1,	True	
58477,	1,	True	
58481,	1,	True	
58511,	1,	True	
58537,	1,	True	
58543,	1,	True	
58549,	1,	Regular
58567,	1,	True	
58573,	1,	True	
58579,	1,	True	
58601,	1,	True	
58603,	1,	True	
58613,	1,	True	
58631,	1,	True	
58657,	1,	True	
58661,	1,	True	
58679,	1,	True	
58687,	1,	True	
58693,	1,	True	
58699,	1,	True	
58711,	1,	True	
58727,	1,	True	
58733,	1,	True	
58741,	1,	True	
58757,	1,	True	
58763,	1,	True	
58771,	1,	True	
58787,	1,	True	
58789,	1,	True	
58831,	1,	True	
58889,	1,	True	
58897,	1,	True	
58901,	1,	True	
58907,	1,	True	
58909,	1,	True	
58913,	1,	True	
58921,	1,	True	
58937,	1,	True	
58943,	1,	True	
58963,	1,	True	
58967,	1,	True	
58979,	1,	True	
58991,	1,	True	
58997,	1,	True	
59009,	1,	True	
59011,	1,	Regular
59021,	1,	True	
59023,	1,	True	
59029,	1,	True	
59051,	1,	True	
59053,	1,	Regular
59063,	1,	True	
59069,	1,	True	
59077,	1,	True	
59083,	1,	True	
59093,	1,	True	
59107,	1,	True	
59113,	1,	True	
59119,	1,	True	
59123,	1,	True	
59141,	1,	True	
59149,	1,	True	
59159,	1,	True	
59167,	1,	True	
59183,	1,	True	
59197,	1,	True	
59207,	1,	True	
59209,	1,	True	
59219,	1,	True	
59221,	1,	Regular
59233,	1,	True	
59239,	1,	True	
59243,	1,	True	
59263,	1,	Regular
59273,	1,	True	
59281,	1,	True	
59333,	1,	True	
59341,	1,	True	
59351,	1,	True	
59357,	1,	True	
59359,	1,	True	
59369,	1,	True	
59377,	1,	True	
59387,	1,	True	
59393,	1,	True	
59399,	1,	True	
59407,	1,	True	
59417,	1,	True	
59419,	1,	True	
59441,	1,	True	
59443,	1,	True	
59447,	1,	True	
59453,	1,	True	
59467,	1,	True	
59471,	1,	True	
59473,	1,	Regular
59497,	1,	True	
59509,	1,	True	
59513,	1,	True	
59539,	1,	True	
59557,	1,	Regular
59561,	1,	True	
59567,	1,	True	
59581,	1,	True	
59611,	1,	True	
59617,	1,	True	
59621,	1,	True	
59627,	1,	True	
59629,	1,	True	
59651,	1,	True	
59659,	1,	True	
59663,	1,	True	
59669,	1,	True	
59671,	1,	True	
59693,	1,	True	
59699,	1,	True	
59707,	1,	True	
59723,	1,	True	
59729,	1,	True	
59743,	1,	True	
59747,	1,	True	
59753,	1,	True	
59771,	1,	True	
59779,	1,	True	
59791,	1,	True	
59797,	1,	True	
59809,	1,	Regular
59833,	1,	True	
59863,	1,	True	
59879,	1,	True	
59887,	1,	True	
59921,	1,	True	
59929,	1,	True	
59951,	1,	True	
59957,	1,	True	
59971,	1,	True	
59981,	1,	True	
59999,	1,	True	
60013,	1,	True	
60017,	1,	True	
60029,	1,	True	
60037,	1,	True	
60041,	1,	True	
60077,	1,	True	
60083,	1,	True	
60089,	1,	True	
60091,	1,	True	
60101,	1,	True	
60103,	1,	Regular
60107,	1,	True	
60127,	1,	True	
60133,	1,	True	
60139,	1,	True	
60149,	1,	True	
60161,	1,	True	
60167,	1,	True	
60169,	1,	True	
60209,	1,	True	
60217,	1,	True	
60223,	1,	True	
60251,	1,	True	
60257,	1,	True	
60259,	1,	True	
60271,	1,	Regular
60289,	1,	True	
60293,	1,	True	
60317,	1,	True	
60331,	1,	True	
60337,	1,	True	
60343,	1,	True	
60353,	1,	True	
60373,	1,	True	
60383,	1,	True	
60397,	1,	Regular
60413,	1,	True	
60427,	1,	True	
60443,	1,	True	
60449,	1,	True	
60457,	1,	True	
60493,	1,	True	
60497,	1,	True	
60509,	1,	True	
60521,	1,	True	
60527,	1,	True	
60539,	1,	True	
60589,	1,	True	
60601,	1,	True	
60607,	1,	Regular
60611,	1,	True	
60617,	1,	True	
60623,	1,	True	
60631,	1,	True	
60637,	1,	True	
60647,	1,	True	
60649,	1,	Regular
60659,	1,	True	
60661,	1,	True	
60679,	1,	True	
60689,	1,	True	
60703,	1,	True	
60719,	1,	True	
60727,	1,	True	
60733,	1,	Regular
60737,	1,	True	
60757,	1,	True	
60761,	1,	True	
60763,	1,	True	
60773,	1,	True	
60779,	1,	True	
60793,	1,	True	
60811,	1,	True	
60821,	1,	True	
60859,	1,	Regular
60869,	1,	True	
60887,	1,	True	
60889,	1,	True	
60899,	1,	True	
60901,	1,	Regular
60913,	1,	True	
60917,	1,	True	
60919,	1,	True	
60923,	1,	True	
60937,	1,	True	
60943,	1,	Regular
60953,	1,	True	
60961,	1,	True	
61001,	1,	True	
61007,	1,	True	
61027,	1,	Regular
61031,	1,	True	
61043,	1,	True	
61051,	1,	True	
61057,	1,	True	
61091,	1,	True	
61099,	1,	True	
61121,	1,	True	
61129,	1,	True	
61141,	1,	True	
61151,	1,	True	
61153,	1,	Regular
61169,	1,	True	
61211,	1,	True	
61223,	1,	True	
61231,	1,	True	
61253,	1,	True	
61261,	1,	True	
61283,	1,	True	
61291,	1,	True	
61297,	1,	True	
61331,	1,	True	
61333,	1,	True	
61339,	1,	True	
61343,	1,	True	
61357,	1,	True	
61363,	1,	Regular
61379,	1,	True	
61381,	1,	True	
61403,	1,	True	
61409,	1,	True	
61417,	1,	True	
61441,	1,	True	
61463,	1,	True	
61469,	1,	True	
61471,	1,	True	
61483,	1,	True	
61487,	1,	True	
61493,	1,	True	
61507,	1,	True	
61511,	1,	True	
61519,	1,	True	
61543,	1,	True	
61547,	1,	True	
61553,	1,	True	
61559,	1,	True	
61561,	1,	True	
61583,	1,	True	
61603,	1,	True	
61609,	1,	True	
61613,	1,	True	
61627,	1,	True	
61631,	1,	True	
61637,	1,	True	
61643,	1,	True	
61651,	1,	True	
61657,	1,	Regular
61667,	1,	True	
61673,	1,	True	
61681,	1,	True	
61687,	1,	True	
61703,	1,	True	
61717,	1,	True	
61723,	1,	True	
61729,	1,	True	
61751,	1,	True	
61757,	1,	True	
61781,	1,	True	
